id,street,street_from,street_to,road_type,road_type_recode,install_year,install_type,verify_install_year,verify_install_date,verify_install_type,verify_install_comment,verify_upgrade1_year,verify_upgrade1_date,verify_upgrade1_type,verify_upgrade1_comment,verify_upgrade2_year,verify_upgrade2_date,verify_upgrade2_type,verify_upgrade2_comment,verify_misclass,geometry_len_km,geometry_crs,geometry
735,Martin Goodman / Waterfront Trl,Princes' Blvd,Lake Shore Blvd W,,,,Multi-Use Trail - Entrance,,,,,,,,,,,,,,0.22052461834647136,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.41447 43.63133, -79.41495 43.63278, -79.41506 43.63306, -79.41529 43.63316))"
739,The Queensway,76.7 M E High St,The Queensway Split,,,,Sharrows - Arterial - Connector,,,,,,,,,,,,,,0.05408742359848794,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.48152 43.63097, -79.48216 43.63084))"
740,Martin Goodman / Waterfront Trl,Martin Goodman Trl Branch,Jameson Ave,,,,Multi-Use Trail,,,,,,,,,,,,,,0.2557177255523536,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.43507 43.63201, -79.43507 43.63199, -79.43508 43.63197, -79.43509 43.63194, -79.43509 43.63191, -79.43509 43.63189, -79.43508 43.63187, -79.43506 43.63185, -79.43504 43.63183, -79.43501 43.63182, -79.43499 43.6318, -79.43495 43.63178, -79.43491 43.63176, -79.43486 43.63173, -79.43481 43.63171, -79.43477 43.63169, -79.43471 43.63166, -79.43468 43.63165, -79.43465 43.63164, -79.43454 43.6316, -79.43452 43.63159, -79.43451 43.63158, -79.43449 43.63157, -79.43445 43.63153, -79.43441 43.63149, -79.43437 43.63145, -79.43435 43.63141, -79.43433 43.63137), (-79.43507 43.63201, -79.4351 43.632, -79.43513 43.63199, -79.43516 43.63199, -79.43518 43.63198, -79.4352 43.63197, -79.43521 43.63197, -79.43522 43.63197, -79.43524 43.63197, -79.43525 43.63197, -79.43527 43.63197, -79.43529 43.63197, -79.4353 43.63197, -79.43534 43.63198, -79.43541 43.632, -79.43545 43.63201, -79.43547 43.63202, -79.4355 43.63203, -79.43552 43.63204, -79.43555 43.63205, -79.43557 43.63206), (-79.43436 43.63279, -79.43442 43.63272, -79.43443 43.63267, -79.43444 43.63263, -79.43445 43.63261, -79.43447 43.63258, -79.4345 43.63256, -79.43453 43.63254, -79.43457 43.63252, -79.43461 43.63251, -79.43465 43.63251, -79.43472 43.6325, -79.43475 43.6325, -79.43478 43.6325, -79.4348 43.63249, -79.43481 43.63249, -79.43482 43.63247, -79.43489 43.63233, -79.43495 43.63224, -79.435 43.63215, -79.43507 43.63201))"
741,Martin Goodman Trl,Martin Goodman Trl Branch,Martin Goodman Trl Branch,,,,Multi-Use Trail,,,,,,,,,,,,,,0.024201711648090034,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.42346 43.62998, -79.42334 43.62994, -79.42322 43.62997, -79.42322 43.63))"
744,Finch Corridor Trl,Kenton Dr,Finch Corridor Trl Branch,,,,Multi-Use Trail - Entrance,,,,,,,,,,,,,,0.11625958217852299,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.44198 43.7775, -79.44192 43.77769, -79.44188 43.77784, -79.44186 43.77791, -79.44186 43.77794, -79.44185 43.77795, -79.44185 43.77797, -79.44186 43.77798, -79.44186 43.77799, -79.44186 43.77801, -79.44189 43.77807, -79.44207 43.77851))"
745,Finch Corridor Trl,Finch Corridor Trl Branch,Devondale Ave,,,,Multi-Use Trail - Entrance,,,,,,,,,,,,,,0.10452849782835581,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.44056 43.77782, -79.44055 43.77779, -79.44052 43.77774, -79.4405 43.77769, -79.44045 43.7776, -79.44043 43.77756, -79.44041 43.77754, -79.4404 43.77752, -79.44038 43.7775, -79.44036 43.77748, -79.44027 43.77743, -79.43996 43.77723, -79.43977 43.77711))"
746,Chorley Park Trl,Douglas Dr,Roxborough Dr,,,,Multi-Use Trail - Entrance,,,,,,,,,,,,,,0.2748498917599782,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.37068 43.68485, -79.37059 43.68501, -79.37029 43.68536, -79.37005 43.68566, -79.37008 43.68569, -79.3701 43.68572, -79.3701 43.68575, -79.3701 43.6858, -79.37009 43.68583, -79.37006 43.68585, -79.37003 43.68587, -79.37007 43.68598, -79.3701 43.68604, -79.3701 43.68604, -79.37012 43.68609, -79.37014 43.68611, -79.37017 43.68613, -79.3702 43.68615, -79.37025 43.68616, -79.37032 43.68617, -79.37038 43.68617, -79.37044 43.68615, -79.37049 43.68613, -79.37054 43.68611, -79.37058 43.68608, -79.37061 43.68606, -79.37062 43.68604, -79.37064 43.68598, -79.37066 43.68592, -79.37068 43.68587, -79.37071 43.68583, -79.37073 43.68581, -79.37077 43.68578, -79.37081 43.68576, -79.37087 43.68575, -79.37094 43.68574, -79.37104 43.68574, -79.37111 43.68574, -79.37121 43.68579))"
747,Waterfront Trl,Spadina Ave,Queens Quay W,,,,Multi-Use Trail - Boulevard,,,,,,,,,,,,,,1.1177420063270478,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.39223 43.63845, -79.39192 43.63853, -79.3916 43.63861, -79.39145 43.63867, -79.3913 43.63872, -79.39122 43.63875, -79.39078 43.63882, -79.38966 43.63902, -79.38885 43.63916, -79.38828 43.63925, -79.38781 43.63933, -79.38746 43.63935, -79.38703 43.63942, -79.38682 43.63943, -79.38658 43.63946, -79.38634 43.6395, -79.38612 43.63956, -79.38585 43.63961, -79.38559 43.63965, -79.38527 43.6397, -79.38493 43.63977, -79.38465 43.63982, -79.38442 43.63986, -79.38414 43.63993, -79.38386 43.64, -79.38365 43.64006, -79.38342 43.64014, -79.38323 43.6402, -79.38314 43.64027, -79.38305 43.64027, -79.3829 43.64034, -79.38273 43.6404, -79.38258 43.64045, -79.38247 43.64049, -79.38232 43.64054, -79.38219 43.64057, -79.38206 43.6406, -79.38192 43.64063, -79.38178 43.64065, -79.38149 43.6407, -79.3812 43.64075, -79.38091 43.6408, -79.38071 43.64083, -79.38064 43.64087, -79.38039 43.64089, -79.38026 43.6409, -79.38003 43.64081, -79.37978 43.64072, -79.37959 43.64065, -79.37937 43.64057, -79.37931 43.64054, -79.37926 43.6405, -79.37921 43.64045, -79.37914 43.64036))"
748,Caribou Ave,West Toronto Rail Path Trl,Osler St,,,,Signed Route (No Pavement Markings),,,,,,,,,,,,,,0.04519026694158174,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.45839 43.66674, -79.45786 43.66689))"
749,Osler St,Davenport Rd,Cariboo Ave,,,,Signed Route (No Pavement Markings),,,,,,,,,,,,,,0.4160552155440073,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.45786 43.66689, -79.45808 43.66721, -79.45821 43.66734, -79.45827 43.66739, -79.45829 43.66743, -79.45832 43.6675, -79.45833 43.66758, -79.45877 43.6686, -79.45938 43.67004, -79.45954 43.67041))"
750,Bond Ave,Scarsdale Rd,Bond Park Trl,,,,Signed Route (No Pavement Markings),,,,,,,,,,,,,,0.06394296488220026,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.35317 43.74477, -79.35344 43.74471, -79.35394 43.7446))"
751,Scarsdale Rd,York Mills Rd,Bond Ave,,,,Signed Route (No Pavement Markings),,,,,,,,,,,,,,1.077901116435716,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.35394 43.7446, -79.35431 43.74627, -79.35431 43.74635, -79.35431 43.74636, -79.35431 43.74645, -79.3543 43.74657, -79.35427 43.74673, -79.35422 43.74695, -79.35411 43.74771, -79.35409 43.74779, -79.3541 43.74789, -79.35411 43.74797, -79.35415 43.74808, -79.35419 43.74818, -79.35424 43.74829, -79.35539 43.75103, -79.35544 43.75114, -79.3555 43.75121, -79.35555 43.75128, -79.35562 43.75133, -79.35571 43.75138, -79.3558 43.75142, -79.35591 43.75147, -79.35604 43.75152, -79.35665 43.75176, -79.35675 43.75181, -79.35684 43.75187, -79.35692 43.75193, -79.357 43.75202, -79.35706 43.75209, -79.35711 43.75218, -79.35713 43.75228, -79.35717 43.75241, -79.35722 43.75256, -79.3574 43.75316, -79.35743 43.75326, -79.35749 43.75349))"
752,Lesmill Rd,Valleybrook Dr,York Mills Rd,,,,Signed Route (No Pavement Markings),,,,,,,,,,,,,,0.4379530337434975,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.35204 43.7547, -79.35223 43.7552, -79.35281 43.75652, -79.35313 43.7573, -79.35319 43.75741, -79.3533 43.75751, -79.35345 43.75764, -79.35363 43.75776, -79.35381 43.75782, -79.35401 43.7579, -79.35415 43.75794, -79.35427 43.75796, -79.35439 43.75796, -79.35444 43.75795))"
753,Valleybrook Dr,Lesmill Rd,Duncan Mill Rd,,,,Signed Route (No Pavement Markings),,,,,,,,,,,,,,0.45340352276640705,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.35444 43.75795, -79.35428 43.75847, -79.35383 43.75989, -79.3537 43.76029, -79.35319 43.76193))"
754,Duncan Mill Rd,Valleybrook Dr,Betty Sutherland Trl,,,,Signed Route (No Pavement Markings),,,,,,,,,,,,,,0.2317408135419462,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.35319 43.76193, -79.35094 43.76155, -79.35067 43.76151, -79.3504 43.76148, -79.35038 43.76147))"
758,Dufferin Grove Park Trl,Dufferin Park Ave,48/4 M N Sylvan Ave,,,,Multi-Use Trail - Existing Connector,,,,,,,,,,,,,,0.2402744895970645,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.43282 43.65745, -79.43281 43.65741, -79.43278 43.65739, -79.43276 43.65736, -79.43272 43.65727, -79.43269 43.65719, -79.43264 43.65706, -79.43262 43.65698, -79.4326 43.6569, -79.43258 43.65682, -79.43256 43.65674, -79.43255 43.65669, -79.43253 43.65662, -79.4325 43.65654, -79.43247 43.65646, -79.43244 43.65638, -79.43241 43.65631, -79.43238 43.65622, -79.43235 43.65616, -79.43232 43.6561, -79.43229 43.65603, -79.43225 43.65596, -79.43223 43.65592, -79.43221 43.65587, -79.43219 43.65581, -79.43216 43.65572, -79.43214 43.65565, -79.43213 43.65561, -79.43212 43.65556, -79.4321 43.65548, -79.43209 43.65545, -79.43208 43.65541, -79.43207 43.65539, -79.43204 43.65539))"
759,West Don River Trl,Bayview Ave,Burke Brook,,,,Multi-Use Trail,,,,,,,,,,,,,,0.0953911679900877,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.37805 43.7192, -79.37799 43.71912, -79.37796 43.71906, -79.37794 43.71903, -79.37793 43.719, -79.37794 43.71898, -79.37795 43.71894, -79.37796 43.71892, -79.37797 43.71892, -79.378 43.71892, -79.37803 43.71892, -79.3781 43.71892, -79.37815 43.71893, -79.37818 43.71893, -79.37821 43.71893, -79.37824 43.71892, -79.37825 43.7189, -79.37826 43.71889, -79.37827 43.71884, -79.37827 43.71879, -79.37827 43.71876, -79.37828 43.71874, -79.37828 43.71873, -79.37831 43.71873, -79.37851 43.71871))"
760,Burke Brook Trl,Burke Brook,West Don River Trl,,,,Multi-Use Trail,,,,,,,,,,,,,,1.1173911783537718,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.37805 43.7192, -79.37805 43.71922, -79.37806 43.71923, -79.37805 43.71924, -79.37804 43.71926, -79.37803 43.71929, -79.378 43.7193, -79.37796 43.71932, -79.37793 43.71934, -79.37791 43.71936, -79.37788 43.71938, -79.37786 43.71942, -79.37782 43.71948, -79.37779 43.71952, -79.37777 43.71954, -79.37774 43.71956, -79.37769 43.71959, -79.37764 43.71962, -79.3776 43.71964, -79.37755 43.71965, -79.3775 43.71967, -79.37744 43.71968, -79.3774 43.71968, -79.37736 43.71969, -79.37733 43.7197, -79.37729 43.71971, -79.37726 43.71972, -79.37722 43.71974, -79.37721 43.71975, -79.37718 43.71977, -79.37714 43.71981, -79.3771 43.71983, -79.37707 43.71986, -79.37706 43.71988, -79.37705 43.7199, -79.37704 43.71991, -79.37703 43.71992, -79.377 43.71995, -79.37697 43.71997, -79.37694 43.71999, -79.37691 43.72001, -79.37689 43.72002, -79.37688 43.72003, -79.37686 43.72005, -79.37684 43.72007, -79.37682 43.72009, -79.37678 43.72012, -79.37674 43.72015, -79.3767 43.72017, -79.37666 43.72019, -79.37661 43.72021, -79.37656 43.72023, -79.37652 43.72024, -79.3765 43.72024, -79.37648 43.72024, -79.37644 43.72025, -79.37637 43.72025, -79.37629 43.72025, -79.37623 43.72025, -79.37616 43.72025, -79.37607 43.72024, -79.37594 43.72024, -79.37579 43.72024, -79.37566 43.72024, -79.37557 43.72023, -79.37547 43.72022, -79.37537 43.72022, -79.37531 43.72021, -79.37526 43.72021, -79.37522 43.7202, -79.37517 43.72019, -79.37514 43.72019, -79.37511 43.72018, -79.37509 43.72017, -79.37505 43.72015, -79.37486 43.7201, -79.37461 43.72011, -79.37426 43.72021, -79.37407 43.72033, -79.37388 43.72042, -79.37354 43.72044, -79.37326 43.72042, -79.37313 43.72039), (-79.37313 43.72039, -79.37312 43.72039), (-79.36586 43.72112, -79.36598 43.72116, -79.36608 43.7212, -79.36616 43.72124, -79.36623 43.72127, -79.36629 43.7213, -79.36634 43.72132, -79.36637 43.72132, -79.3664 43.72133, -79.36647 43.72133, -79.36656 43.72132, -79.36664 43.7213, -79.36677 43.72126, -79.36685 43.72123, -79.3669 43.72123, -79.36701 43.72123, -79.3671 43.72122, -79.36715 43.72122, -79.36718 43.72121, -79.36728 43.72119, -79.36737 43.72118, -79.36743 43.72117, -79.36747 43.72116, -79.3675 43.72116, -79.36757 43.72117, -79.36769 43.7212, -79.36781 43.72122, -79.3679 43.72123, -79.36797 43.72124, -79.36804 43.72124, -79.36809 43.72123, -79.36817 43.72122, -79.36828 43.7212, -79.36837 43.7212, -79.36845 43.72118, -79.3685 43.72118, -79.36855 43.72118, -79.36858 43.72118, -79.36862 43.72119, -79.3687 43.72121, -79.36877 43.72123, -79.36882 43.72124, -79.36887 43.72125, -79.3689 43.72125, -79.36893 43.72125, -79.36895 43.72125, -79.36898 43.72125, -79.36904 43.72123, -79.36907 43.72122, -79.36908 43.7212, -79.3691 43.72117, -79.36913 43.7211, -79.36915 43.72104, -79.36915 43.72101, -79.36916 43.72099, -79.36919 43.72093, -79.36922 43.72089, -79.36925 43.72086, -79.36927 43.72081, -79.36929 43.72078, -79.36932 43.72075, -79.36936 43.72072, -79.36941 43.7207, -79.36947 43.72067, -79.36951 43.72066, -79.36955 43.72064, -79.3696 43.7206, -79.36962 43.72059, -79.36968 43.72055, -79.36974 43.72051, -79.36978 43.72048, -79.36986 43.72044, -79.36991 43.72041, -79.36997 43.72038, -79.37001 43.72035, -79.37002 43.72034, -79.37005 43.72033, -79.37014 43.72032, -79.37024 43.7203, -79.37034 43.7203, -79.37042 43.7203, -79.37051 43.72029, -79.37059 43.72028, -79.37065 43.72026, -79.37069 43.72025, -79.37072 43.72025, -79.37076 43.72026, -79.37082 43.72027, -79.37087 43.72028, -79.3709 43.72028, -79.37092 43.72028, -79.37098 43.72028, -79.37106 43.7203, -79.37111 43.7203, -79.37118 43.7203, -79.37127 43.72031, -79.37134 43.72032, -79.37142 43.72033, -79.3715 43.72032, -79.37155 43.72032, -79.37161 43.72032, -79.37168 43.72033, -79.37176 43.72034, -79.3719 43.72034, -79.37199 43.72033, -79.37211 43.72032, -79.37218 43.72031, -79.37227 43.7203, -79.37234 43.72029, -79.37237 43.72029, -79.37239 43.72029, -79.37243 43.72028, -79.37248 43.72029, -79.37253 43.7203, -79.37258 43.72032, -79.37261 43.72033, -79.37264 43.72033, -79.37266 43.72034, -79.37271 43.72033, -79.37275 43.72033, -79.37279 43.72033, -79.37283 43.72034, -79.37286 43.72035, -79.3729 43.72035, -79.37294 43.72036, -79.37298 43.72036, -79.373 43.72037, -79.37301 43.72037, -79.37303 43.72037, -79.37305 43.72038, -79.37306 43.72038, -79.3731 43.72039, -79.37313 43.72039))"
764,West Highland Creek Trl,West Highland Creek Trl Branch,West Highland Creek Trl Branch,,,,Multi-Use Trail,,,,,,,,,,,,,,1.1475867124416568,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.30865 43.81154, -79.30882 43.81153, -79.309 43.81153, -79.30912 43.81152, -79.30926 43.81151, -79.30921 43.81153, -79.30918 43.81156, -79.30911 43.81166, -79.30908 43.81172, -79.30906 43.81176, -79.30901 43.81184, -79.30898 43.81191, -79.30896 43.81196, -79.30895 43.81201, -79.30895 43.81206, -79.30896 43.81213, -79.30896 43.81215, -79.30896 43.81218, -79.30896 43.81222, -79.30898 43.81228, -79.30901 43.81234, -79.30903 43.8124, -79.30904 43.81246, -79.30904 43.81251, -79.30903 43.81256, -79.30901 43.81259, -79.30898 43.81262, -79.30894 43.81265, -79.3089 43.81268, -79.30888 43.81271, -79.30886 43.81277, -79.30884 43.81281, -79.30883 43.81286, -79.30882 43.8129, -79.30882 43.81295, -79.30883 43.81302, -79.30885 43.81311, -79.30887 43.81318, -79.30889 43.81325, -79.30891 43.81332, -79.30893 43.81341, -79.30894 43.8135, -79.30895 43.81356, -79.30896 43.8136, -79.30898 43.81365, -79.30902 43.8137, -79.3091 43.81378, -79.30913 43.81381, -79.30915 43.81382, -79.30919 43.81385, -79.30921 43.81386, -79.30921 43.81386), (-79.30734 43.81301, -79.30734 43.81304, -79.30735 43.81304, -79.30735 43.81305, -79.30735 43.81307, -79.30736 43.8131, -79.30738 43.81312, -79.30739 43.81314, -79.30742 43.81317, -79.30752 43.81328, -79.30753 43.81329, -79.30753 43.81331), (-79.30716 43.8132, -79.30728 43.81324, -79.30743 43.81328, -79.30748 43.8133, -79.30753 43.81331), (-79.30753 43.81331, -79.30761 43.81333, -79.30768 43.81334, -79.30777 43.81335, -79.30784 43.81335, -79.30793 43.81335, -79.30804 43.81336, -79.30813 43.81337, -79.3082 43.81339, -79.30828 43.81341, -79.30843 43.81351, -79.30857 43.81363, -79.30861 43.8137, -79.30866 43.81376, -79.3087 43.81381, -79.30877 43.81386, -79.30884 43.81389, -79.30889 43.81391, -79.30895 43.81393, -79.309 43.81394, -79.30905 43.81394, -79.30913 43.81395, -79.30916 43.81395), (-79.31104 43.81342, -79.31101 43.81344, -79.31097 43.81348, -79.31092 43.81351, -79.31086 43.81354, -79.31076 43.81358, -79.3106 43.81362, -79.31048 43.81363, -79.31034 43.81366, -79.31024 43.81368, -79.31014 43.81371, -79.31001 43.81371, -79.30989 43.8137, -79.30979 43.81372, -79.3097 43.81375, -79.3096 43.81378, -79.30948 43.81381, -79.30935 43.81383, -79.30929 43.81385, -79.30925 43.81385, -79.30921 43.81386), (-79.30633 43.81365, -79.30634 43.81366, -79.30636 43.81367, -79.30639 43.81368, -79.30641 43.81369, -79.30643 43.8137, -79.30646 43.81371, -79.30649 43.81371, -79.30651 43.81372), (-79.30651 43.81372, -79.30653 43.81372, -79.30657 43.81372, -79.30661 43.81372, -79.30667 43.81371, -79.30679 43.81369, -79.30692 43.81366, -79.30703 43.81363, -79.30715 43.81359, -79.30723 43.81357, -79.30727 43.81355, -79.3073 43.81354, -79.30733 43.81353, -79.30735 43.81351, -79.30737 43.8135, -79.30737 43.8135, -79.30737 43.8135, -79.30739 43.81348, -79.30742 43.81345, -79.30744 43.81343, -79.30746 43.81341, -79.30746 43.81341, -79.30747 43.8134, -79.30749 43.81337, -79.30751 43.81334, -79.30753 43.81331), (-79.30651 43.81372, -79.30649 43.81373, -79.30646 43.81374, -79.30644 43.81375, -79.30643 43.81376, -79.3064 43.81377, -79.30637 43.81378, -79.30633 43.8138, -79.30629 43.81381), (-79.30921 43.81386, -79.30919 43.8139, -79.30917 43.81393, -79.30916 43.81394, -79.30916 43.81395, -79.30915 43.81399, -79.30915 43.81404, -79.30915 43.81407, -79.30916 43.81411, -79.30916 43.81415, -79.30917 43.81418, -79.30918 43.81422, -79.3092 43.81425, -79.30921 43.81427, -79.30922 43.81427, -79.30922 43.81428, -79.30924 43.81429, -79.30928 43.81431, -79.30931 43.81432, -79.30934 43.81433, -79.30939 43.81434, -79.30945 43.81435, -79.30954 43.81437, -79.30963 43.81437, -79.30975 43.81438, -79.30984 43.81438, -79.30995 43.81438, -79.31003 43.81437, -79.31015 43.81434, -79.31026 43.81431, -79.31036 43.81429, -79.31047 43.81427, -79.31052 43.81426, -79.31059 43.81424, -79.31067 43.8142, -79.31074 43.81418, -79.31083 43.81417, -79.31099 43.81415, -79.31114 43.81413, -79.31134 43.8141, -79.31154 43.81406, -79.31167 43.81403, -79.31182 43.81401, -79.31193 43.81399, -79.31206 43.81398, -79.31217 43.81398))"
765,Ww N Mcnicoll E Morbank,Morbank Dr,West Highland Creek Trl,,,,Multi-Use Trail - Entrance,,,,,,,,,,,,,,0.04636945567232064,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.30979 43.81135, -79.30926 43.81151))"
766,Moccasin Trail Park Trl / East Don River Trl,Don Valley Parkway S,East Don River Trl Branch,,,,Multi-Use Trail,,,,,,,,,,,,,,0.28869941959311846,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.33131 43.73269, -79.33111 43.73271, -79.33105 43.73271, -79.33093 43.73273, -79.33081 43.73274, -79.33072 43.73275, -79.33063 43.73277, -79.33058 43.73279, -79.33054 43.73282, -79.33048 43.73287, -79.33046 43.7329, -79.33044 43.73296, -79.33043 43.733, -79.33044 43.73305, -79.33046 43.73308, -79.33053 43.73316, -79.33058 43.73321, -79.33063 43.73325, -79.3307 43.73331, -79.33075 43.73337, -79.33079 43.73343, -79.33084 43.73354, -79.33086 43.7336, -79.33087 43.73365, -79.33088 43.73369, -79.33088 43.73375, -79.33086 43.7338, -79.33084 43.73386, -79.33079 43.73395, -79.33076 43.73401, -79.33065 43.73416, -79.33057 43.73424, -79.33051 43.7343, -79.33045 43.73436, -79.33022 43.73459))"
767,Waterfront Trl - Boardwalk,Martin Goodman Trl,Silver Birch Ave,,,,Multi-Use Trail,,,,,,,,,,,,,,0.3865154958543438,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.28851 43.66924, -79.28842 43.66921, -79.28808 43.66931, -79.28778 43.6694, -79.28761 43.66944, -79.28732 43.66953, -79.28697 43.66963, -79.28697 43.66962, -79.28697 43.66962, -79.28696 43.66962, -79.28683 43.66962, -79.2866 43.66968, -79.28644 43.66974, -79.28617 43.66982, -79.28598 43.66986, -79.28596 43.66992, -79.28567 43.66999, -79.28545 43.67005, -79.28515 43.67013, -79.28489 43.67018, -79.28469 43.67022, -79.28447 43.67027, -79.2842 43.67033, -79.28414 43.67034, -79.2841 43.67039))"
768,Waterfront Trl,Springbank Ave,Lakehurst Cres,,,,Multi-Use Trail,,,,,,,,,,,,,,0.16893016379518377,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.25906 43.69384, -79.25903 43.69391, -79.25899 43.69397, -79.25893 43.69404, -79.25889 43.6941, -79.25882 43.69417, -79.25874 43.69425, -79.25868 43.69433, -79.2586 43.69441, -79.25856 43.69446, -79.25853 43.69452, -79.25849 43.69462, -79.25845 43.69469, -79.25841 43.69474, -79.25838 43.69479, -79.25836 43.69482, -79.25833 43.69484, -79.25829 43.69487, -79.25826 43.6949, -79.25799 43.69512))"
769,Silver Birch Ave,Queen St E,Balmy Beach Park Trl,,,,Signed Route (No Pavement Markings),,,,,,,,,,,,,,0.31674310521566856,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.2841 43.67039, -79.28428 43.67082, -79.28431 43.6709, -79.28444 43.67121, -79.28484 43.67217, -79.28524 43.67312))"
