object_id,bike_route,street_nam,bikeway_ty,subtype,status,street_seg,overall_di,bikeway_di,vehicle_di,speed_limi,surface_ty,aaa_networ,aaa_segmen,w_n_bound_,e_s_bound_,snow_remov,segment_le,year_of_co,constructi,upgrade_ye,notes,OID_1,object_i_1,ID_DATAENT,ID_ROUTE,CHECK_FLAG,EXCL_FLAG,EXCL_REAS,ENTRY_ORDE,ADJ_ROUTE,FROM_STR,ORIG_ROUTE,ORIG_STREE,ROUTE_NAME,STRT_NAME,TO_STR,ATR_AAA_N0,ATR_AAA_S0,ATR_BIKEW0,ATR_ES_BO0,ATR_ORIG_0,ATR_OVERA0,ATR_SEGME0,ATR_SEGME1,ATR_SNOW_0,ATR_SPEED0,ATR_STATUS,ATR_SUBTY0,ATR_SURFA0,ATR_TYPE_0,ATR_TYPE_1,ATR_VEHIC0,ATR_WN_BOU,INST_COMM,INST_DT_M,INST_TMIN,INST_TYPE,INST_DATE,INST_YR,UPGR1_COMM,UPGR1_DT_M,UPGR1_TMIN,UPGR1_TYPE,UPGR1_DATE,UPGR1_YR,UPGR2_COMM,UPGR2_DT_M,UPGR2_TMIN,UPGR2_TYPE,UPGR2_DATE,UPGR2_YR,GEN_COMM,NOTES_ORIG,GEO_POINT,GEOJSON_G,GEOJSON_I,POST2019,MAPS_URL,geometry_crs,geometry
295823,Yukon,W 4th Ave,Painted Lanes,PBP,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,0,100.55570196602012,,,"BPB northbound, NB southbound",352,295823,737,VAN-R65,N,N,,702,N1,W7th Ave,Yukon,W 4th Ave,Yukon,Yukon St.,W8th Ave,NO,NO,2W,Painted Lanes,Painted Lanes,NS,100.555702,Residential,Yes,30,Active,PBP,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,"Simple painted lane, parking adjascent in some areas, no upgrades since 2012: https://www.google.com/maps/@49.2671483,-123.1127457,3a,75y,178.08h,68.96t/data=!3m8!1e1!3m6!1sxRVf2I3s1LenyX7z_eteJQ!2e0!5s20220101T000000!6shttps:%2F%2Fstreetviewpixels-pa.go",ORIG,PL,PL,,2012,,,,,,0,,,,,,0,"ERROR IN DATASET, Bikeway located on Yukon St.","BPB northbound, NB southbound","49.26436861390786, -123.112847437521","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11282761482397, 49.2648206897465], [-123.11284732494764, 49.26436857330709], [-123.11286748850179, 49.263916548136805]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11282761482397, 49.2648206897465], [-123.11284732494764, 49.26436857330709], [-123.11286748850179, 49.263916548136805]] }",0,https://www.google.com/maps/place/49.26436861390786 -123.112847437521,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1128 49.26482, -123.1128 49.26437, -123.1129 49.26392)"
295831,Arbutus Greenway,Off Street,Protected Bike Lanes,OSB,Active,Off-street,NS,2W,Off Street,,Paved,YES,YES,Protected Bike Lanes,Protected Bike Lanes,Yes,0,51.16697171682017,,,,353,295831,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1525 49.26051, -123.1525 49.26042, -123.1525 49.26005)"
295832,Arbutus Greenway,Off Street,Protected Bike Lanes,OSB,Active,Off-street,NS,2W,Off Street,,Paved,YES,YES,Protected Bike Lanes,Protected Bike Lanes,Yes,0,51.15746250332017,,,,354,295832,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1524 49.26193, -123.1524 49.26183, -123.1525 49.26147)"
295838,Keefer,Heatley Ave,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,83.00640147271993,year const- source unknown,,,355,295838,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0896 49.27928, -123.0896 49.27884, -123.0896 49.27854)"
295846,Fraser River Trail,Off Street,Protected Bike Lanes,OSB,Active,Off-street,EW,BD,Off Street,,Unpaved,NO,NO,Protected Bike Lanes,Protected Bike Lanes,No,0,191.06570545261994,year const- Peter Stary,,,356,295846,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.051 49.2054, -123.051 49.20548, -123.0511 49.20547, -123.0512 49.20545, -123.0513 49.20543, -123.0514 49.20541, -123.0515 49.2054, -123.0515 49.20538, -123.0516 49.20537, -123.0517 49.20536, -123.0518 49.20536, -123.0519 49.20536, -123.052 49.20538, -123.0521 49.20539, -123.0522 49.20541, -123.0523 49.20543, -123.0524 49.20546, -123.0524 49.20548, -123.0525 49.20549, -123.0526 49.20549, -123.0526 49.2055, -123.0527 49.2055, -123.0528 49.2055, -123.0528 49.2055, -123.0529 49.2055, -123.0529 49.20551, -123.053 49.20553, -123.053 49.20554, -123.0531 49.20556, -123.0531 49.20559, -123.0531 49.20563, -123.0532 49.2057, -123.0533 49.20573, -123.0533 49.20575)"
295848,Fraser River Trail,Off Street,Protected Bike Lanes,OSB,Active,Off-street,EW,BD,Off Street,,Unpaved,NO,NO,Protected Bike Lanes,Protected Bike Lanes,No,0,201.32118146901994,year const- Peter Stary,,,357,295848,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0235 49.20145, -123.0236 49.20146, -123.0237 49.20148, -123.0237 49.20148, -123.0237 49.20148, -123.0238 49.20149, -123.0241 49.20157, -123.0243 49.2016, -123.0244 49.20164, -123.0246 49.2017, -123.0247 49.20173, -123.0249 49.20176, -123.0251 49.20179, -123.0253 49.20181, -123.0257 49.20189, -123.0261 49.20197, -123.0262 49.20198)"
295850,Fraser River Trail,Off Street,Protected Bike Lanes,OSB,Active,Off-street,EW,BD,Off Street,,Paved,NO,YES,Protected Bike Lanes,Protected Bike Lanes,No,0,165.54389977751994,year const- Peter Stary,,,358,295850,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0659 49.20625, -123.0659 49.20674, -123.0659 49.20676, -123.066 49.2068, -123.066 49.2068, -123.0662 49.20681, -123.0665 49.20682, -123.0667 49.20651, -123.0671 49.20662, -123.0671 49.20662, -123.0671 49.20662)"
295856,Burrard,Burrard,Protected Bike Lanes,SL,Active,Arterial,NS,2W,2W,50,Paved,YES,YES,Painted Lanes,Protected Bike Lanes,Yes,0,49.18002840312016,,,,359,295856,290,VAN-R06,N,N,,133,N1,Install from W 1st Ave,Burrard,Burrard,Burrard,Burrard,Install to W4th Ave,YES,YES,2W,Protected Bike Lanes,Protected Bike Lanes,NS,49.1800284,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Painted Lanes,"PBL1 way southbound only, PL going northbound, both installed 2016, no bikways before install: https://www.google.com/maps/@49.2691263,-123.1456603,3a,67.8y,15.93h,79.69t/data=!3m7!1e1!3m5!1soEI0DDvmvIuqqQS2N9MJvg!2e0!5s20170501T000000!7i13312!8i6656 Sum",NEWS,PBL,PBL-1/PL,Summer 2016,2016,"No upgrades since install: https://www.google.com/maps/@49.2691127,-123.1456642,3a,75y,15.93h,79.69t/data=!3m7!1e1!3m5!1sRMvvdDedwKmEWQQqjp6MxQ!2e0!5s20221101T000000!7i16384!8i8197",,,,,0,,,,,,0,,,"49.270439911179075, -123.14551015650896","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.14549913453304, 49.270660985181124], [-123.14552117848491, 49.270218837177026]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.14549913453304, 49.270660985181124], [-123.14552117848491, 49.270218837177026]] }",0,https://www.google.com/maps/place/49.270439911179075 -123.14551015650896,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1455 49.27066, -123.1455 49.27022)"
295858,Heather,Willow,Protected Bike Lanes,R,Active,Residential,NS,BD,2W,30,Paved,NO,YES,Protected Bike Lanes,Protected Bike Lanes,No,0,210.35559761522015,,,,360,295858,225,VAN-R22,N,N,,303,Y,W 33rd Ave,Heather,Willow,Heather,Willow,W 35th Ave,NO,YES,BD,Protected Bike Lanes,Protected Bike Lanes,NS,210.3555976,Residential,No,30,Active,R,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"PBL-2 way, curb protected, prior to 2015 install was shared road, sat data suggests final paint (e.g., the green crossing box) was added 07/2015 https://www.google.com/maps/@49.2409891,-123.1236369,3a,75y,333.57h,79.67t/data=!3m7!1e1!3m5!1scxztZTP2KotM3Y",STSAT,PBL,PBL-2,June-July 2015,2015,,,,,,0,,,,,,0,"Original dataset said """"Summer 2012"""" this is incorrect. PBL installed 2015",https://www.flickr.com/photos/pwkrueger/7563931544/in/photostream,"49.240330553256086, -123.12364004621617","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.12360830384802, 49.24127642355762], [-123.12367178858432, 49.23938468295455]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.12360830384802, 49.24127642355762], [-123.12367178858432, 49.23938468295455]] }",0,https://www.google.com/maps/place/49.240330553256086 -123.12364004621617,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1236 49.24128, -123.1237 49.23938)"
295862,BC Parkway,Lakewood,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,80.15137995531986,,,,361,295862,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0621 49.26065, -123.0621 49.26065, -123.0621 49.25993)"
295864,BC Parkway,Lakewood,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,51.33477281531986,,,,362,295864,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0621 49.25951, -123.0621 49.25905)"
295865,BC Parkway,Lane S of  E 13th Ave,Local Street,,Active,Lane,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,50.23620531051986,,,,363,295865,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0653 49.25772, -123.0653 49.25817)"
295866,BC Parkway,Lane S of  E 13th Ave,Local Street,,Active,Lane,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,31.95440822961986,,,,364,295866,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0645 49.25816, -123.064 49.25816, -123.064 49.25816)"
295873,Heather,Heather,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,76.18750526661997,1997- approved by council C.C file # 5553-1,,,365,295873,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1201 49.25769, -123.1201 49.25769, -123.1201 49.25701)"
295879,Ridgeway,E 45th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,Yes,0,41.69150129211998,year const- source unknown,,,366,295879,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0365 49.22927, -123.0368 49.22927, -123.0371 49.22928)"
295880,Ridgeway,E 45th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,Yes,0,24.46598806921998,year const- source unknown,,,367,295880,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0371 49.22928, -123.0374 49.22928)"
295881,Ridgeway,E 45th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,Yes,0,144.73540399501998,year const- source unknown,,,368,295881,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0345 49.22927, -123.0364 49.22927, -123.0365 49.22927)"
295885,Ridgeway,E 45th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,121.65176178621998,year const- source unknown,,,369,295885,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0257 49.22924, -123.0264 49.22924, -123.0271 49.22924, -123.0274 49.22924)"
295889,Sunrise,Slocan,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,51.79679021551998,year const- unknown source,,,370,295889,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0494 49.27229, -123.0494 49.27229, -123.0494 49.27182)"
295893,Midtown,Earles,Shared Lanes,,Legacy,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Shared Lanes,Shared Lanes,Yes,0,44.69933634471998,Painted shared-2008,,Removed in 2020 (does not meet minimum standard of bike facility),371,295893,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0486 49.23796, -123.0488 49.23772, -123.0489 49.23762)"
295894,Midtown,Earles,Shared Lanes,,Legacy,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Shared Lanes,Shared Lanes,Yes,0,90.84954969801998,Painted shared-2008,,Removed in 2020 (does not meet minimum standard of bike facility),372,295894,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0461 49.24043, -123.0468 49.23974, -123.0468 49.23974)"
295896,Midtown,Earles,Shared Lanes,,Legacy,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Shared Lanes,Shared Lanes,Yes,0,247.30775511241998,Painted shared-2008,,Removed in 2020 (does not meet minimum standard of bike facility),373,295896,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0436 49.24308, -123.0436 49.24308, -123.0454 49.2412)"
295902,Central Valley,Off Street,Protected Bike Lanes,OSB,Active,Off-street,EW,BD,Off Street,,Paved,NO,YES,Protected Bike Lanes,Protected Bike Lanes,No,0,155.80468114372009,,,,374,295902,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0909 49.26678, -123.0929 49.26679, -123.0931 49.26679)"
295904,Portside,Wall,Local Street,,Active,Residential,EW,2W,2W,50,Paved,NO,NO,Local Street,Local Street,No,0,65.83822626751999,in parking lot,,,375,295904,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0414 49.28914, -123.0412 49.2892, -123.0411 49.28921, -123.0411 49.28921, -123.041 49.28924, -123.041 49.28924, -123.0408 49.28924, -123.0405 49.28916)"
295905,Midtown/Ridgeway,W 37th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,176.42284110191998,cambie intrsc-2007,,,376,295905,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1055 49.23732, -123.1055 49.23732, -123.1079 49.23737)"
295906,Midtown/Ridgeway,W 37th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,49.15905472681998,cambie intrsc-2007,,,377,295906,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1099 49.23722, -123.1106 49.23717, -123.1106 49.23717)"
295912,Ontario,Ontario,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,Yes,0,64.25272522041995,year const- Peter Stary,,,378,295912,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.105 49.25575, -123.105 49.25571, -123.105 49.25566, -123.105 49.25517)"
295913,Ontario,Ontario,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,Yes,0,26.05779577881995,year const- Peter Stary,,,379,295913,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1049 49.25639, -123.105 49.25616)"
295919,Midtown,E 38th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,44.69447814331998,,,,380,295919,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0543 49.23587, -123.0536 49.23587)"
295921,Midtown,E 38th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,189.42285072561998,,,,381,295921,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0581 49.23589, -123.0555 49.23588)"
295923,Midtown,E 38th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,35.91239359511998,,,,382,295923,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.05 49.23585, -123.0495 49.23585, -123.0495 49.23585)"
295924,Midtown/Ridgeway,E 37th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,60.48885185951998,,,,383,295924,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0791 49.23688, -123.0791 49.23688, -123.0783 49.23687)"
295926,Ridgeway,W 30th Ave,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,184.81620526372013,,,,384,295926,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1655 49.24481, -123.1655 49.24481, -123.1663 49.24511, -123.1663 49.24511, -123.1663 49.24511, -123.1663 49.24512, -123.1663 49.24512, -123.1663 49.24512, -123.1663 49.24513, -123.1663 49.24513, -123.1663 49.24513, -123.1663 49.24513, -123.1664 49.24513, -123.1664 49.24513, -123.1664 49.24514, -123.1664 49.24514, -123.1664 49.24514, -123.1664 49.24514, -123.1664 49.24514, -123.1664 49.24514, -123.1664 49.24514, -123.1664 49.24514, -123.1664 49.24514, -123.1664 49.24514, -123.1665 49.24515, -123.1665 49.24515, -123.1665 49.24515, -123.1665 49.24515, -123.1665 49.24515, -123.1665 49.24515, -123.1665 49.24515, -123.1679 49.24515)"
295927,Sunrise,Slocan,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,46.09530779651998,year const- unknown source,,,385,295927,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0493 49.27704, -123.0493 49.27663)"
295928,Sunrise,Slocan,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,23.74685399151998,year const- unknown source,,,386,295928,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0494 49.27394, -123.0494 49.27373, -123.0494 49.27373)"
295930,Sunrise,Slocan,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,56.14893323301998,year const- unknown source,,,387,295930,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0496 49.26252, -123.0496 49.26252, -123.0496 49.26201, -123.0496 49.26201)"
295931,Sunrise,Slocan,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,50.29690616831998,year const- unknown source,,,388,295931,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0495 49.26387, -123.0496 49.26342)"
295934,Sunrise,Kaslo,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,50.31280405601998,year const- unknown source,,,389,295934,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0467 49.28342, -123.0467 49.28342, -123.0467 49.28297)"
295936,Sunrise,Kaslo,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,45.19701286381998,year const- unknown source,,,390,295936,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0467 49.27908, -123.0467 49.27868)"
295937,Sunrise,Slocan,Shared Lanes,,Active,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Shared Lanes,Shared Lanes,Yes,0,33.47841362131998,year const- unknown source,,,391,295937,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0496 49.24588, -123.0496 49.24558)"
295939,Main,Main,Shared Lanes,,Legacy,Arterial,NS,2W,2W,50,Paved,NO,NO,Shared Lanes,Shared Lanes,Yes,0,50.31795133132008,not sufficient marking,,Removed in 2020 (does not meet minimum standard of bike facility),392,295939,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1009 49.25298, -123.1009 49.2527, -123.1009 49.25253, -123.1009 49.25253)"
295942,Main,Main,Shared Lanes,,Legacy,Arterial,NS,2W,2W,50,Paved,NO,NO,Shared Lanes,Shared Lanes,Yes,0,204.96252654352008,not sufficient marking,,Removed in 2020 (does not meet minimum standard of bike facility),393,295942,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0998 49.27677, -123.0998 49.27677, -123.0999 49.27604, -123.0999 49.27492)"
295945,Midtown/Ridgeway,W 37th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,54.72216420661998,cambie intrsc-2007,,,394,295945,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.117 49.23728, -123.1177 49.23731)"
295947,Midtown/Ridgeway,W 37th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,53.52957331761998,cambie intrsc-2007,,,395,295947,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1208 49.23741, -123.1213 49.23743, -123.1215 49.23744)"
295948,Midtown/Ridgeway,W 37th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,16.82346941881998,cambie intrsc-2007,,,396,295948,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1228 49.23748, -123.123 49.23749, -123.123 49.23749)"
295949,Midtown/Ridgeway,W 37th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,153.88488493471998,Till 2014 add may markings,,,397,295949,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1626 49.23841, -123.1626 49.23841, -123.1627 49.23841, -123.164 49.23843, -123.1647 49.23844)"
295951,Masumi Mitsui Greenway,E 59th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,15.48870284112012,,,,398,295951,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0795 49.2164, -123.0793 49.2164)"
295953,Masumi Mitsui Greenway,E 59th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,53.79633299062012,,,,399,295953,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0786 49.2164, -123.0786 49.2164, -123.078 49.2164, -123.0778 49.21639)"
