OID_,ID_CITY,bike_rout0,street_na0,bikeway_t0,subtype,status,street_se0,overall_d0,bikeway_d0,vehicle_d0,speed_lim0,surface_t0,aaa_netwo0,aaa_segme0,w_n_bound0,e_s_bound0,snow_remo0,year_of_c0,construct0,upgrade_y0,notes,ID_DATAENTRY,ID_ROUTE,DPR_CHECK_FLAG,DPR_ENTRY,DPR_EXCL_FLAG,DPR_EXCL1318_REASON,DPR_INCL_1318,DPR_INCL_LEN_1023,DPR_ORDER,LOC_ADJ_IN_ROUTE,LOC_FROM_STREET,LOC_ORIG_ROUTE_NAME,LOC_ORIG_STREET_NAME,LOC_ROUTE_NAME,LOC_STREET_NAME,LOC_TO_STREET,ATR_AAA_NETWORK,ATR_AAA_SEGMENT,ATR_BIKEWAY_DIRECTION,ATR_ES_BOUNDTYPE,ATR_ORIG_TYPE,ATR_OVERALL_DIRECTION,ATR_SEGMENT_LENGTH,ATR_SEGMENT_TYPE,ATR_SNOW_REMOVAL,ATR_SPEEDLIMIT_CITY,ATR_STATUS,ATR_SUBTYPE,ATR_SURFACE_TYPE,ATR_TYPE_CITY,ATR_TYPE_CURRENT,ATR_VEHICLE_DIRECTION,ATR_WN_BOUNDTYPE,INST_MIN_TRANSFORM,INST_COMMENTS,INST_DT_METHOD,INST_INCL_1318,INST_MIN_HTYPE,INST_TYPE,INST_WINDOW,INST_YR,INST_YR_ORIG,UPGR1_MIN_TRANSFORM,UPGR1_COMMENTS,UPGR1_DT_METHOD,UPGR1_INCL1318,UPGR1_MIN_HTYPE,UPGR1_TYPE,UPGR1_WINDOW,UPGR1_YR,UPGR1_YR_CITY,UPGR1_YR_ORIG,UPGR2_COMMENTS,UPGR2_DT_METHOD,UPGR2_MIN_TYPE,UPGR2_TYPE,UPGR2_WINDOW,UPGR2_YR,GENERAL_COMMENTS,CONSTRUCTION_NOTE,NOTES_ORIG,GEO_2D_POINT,GEO_JSON_GROUP,GEO_JSON_INDIV,GEO_XY_STRING,Categorized_Infra,MAP_LINK
2738,294952,Melville/Dunsmuir,Dunsmuir,Painted Lanes,NB,Active,Arterial,EW,OW,OW,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2006, , , ,407,VAN-R37,N,COMPLETE,N,No Upgrades in period,No,Y,465,Y,Install from Art Phillips Park,Melville/Dunsmuir,Dunsmuir,Melville/Dunsmuir,Dunsmuir,Install to Hornby St.,NO,NO,OW,Painted Lanes,Painted Lanes,EW,54.68021423,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,OW,Painted Lanes,NtoPL,"PL one side of one-way road, no upgrades since pre2009: https://www.google.com/maps/@49.2857927,-123.1198665,3a,75y,325.93h,86.5t/data=!3m7!1e1!3m5!1sRNL9vc3nj0VMOsJ2HvcBCg!2e0!5s20140501T000000!7i13312!8i6656 .",STSAT,N,PL,PL x1,Pre-2009,2006,2006, , , ,N, , , ,,,, , , , , ,, , , ,"49.28538121380558, -123.11912737971261","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11885985043571, 49.28520843283294], [-123.11939490898949, 49.28555399477821]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11885985043571, 49.28520843283294], [-123.11939490898949, 49.28555399477821]] }","[-123.11885985043571, 49.28520843283294], [-123.11939490898949, 49.28555399477821]",0,https://www.google.com/maps/place/49.28538121380558 -123.11912737971261
741,296968,Melville/Dunsmuir,Dunsmuir,Painted Lanes,NB,Active,Arterial,EW,OW,OW,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2006, , , ,406,VAN-R37,N,COMPLETE,N,No Upgrades in period,No,Y,464,Y,Install from Art Phillips Park,Melville/Dunsmuir,Dunsmuir,Melville/Dunsmuir,Dunsmuir,Install to Hornby St.,NO,NO,OW,Painted Lanes,Painted Lanes,EW,49.68198452,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,OW,Painted Lanes,NtoPL,"PL one side of one-way road, no upgrades since pre2009: https://www.google.com/maps/@49.2857927,-123.1198665,3a,75y,325.93h,86.5t/data=!3m7!1e1!3m5!1sRNL9vc3nj0VMOsJ2HvcBCg!2e0!5s20140501T000000!7i13312!8i6656 .",STSAT,N,PL,PL x1,Pre-2009,2006,2006, , , ,N, , , ,,,, , , , , ,, , , ,"49.285051237308046, -123.11861709519998","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11837434562244, 49.284894034487934], [-123.11837438558717, 49.284894071327194], [-123.11885985043571, 49.28520843283294]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11837434562244, 49.284894034487934], [-123.11837438558717, 49.284894071327194], [-123.11885985043571, 49.28520843283294]] }","[-123.11837434562244, 49.284894034487934], [-123.11837438558717, 49.284894071327194], [-123.11885985043571, 49.28520843283294]",0,https://www.google.com/maps/place/49.285051237308046 -123.11861709519998
3501,297248,Melville/Dunsmuir,Dunsmuir,Painted Lanes,NB,Active,Arterial,EW,OW,OW,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2006, , , ,405,VAN-R37,N,COMPLETE,N,No Upgrades in period,No,Y,463,Y,Install from Art Phillips Park,Melville/Dunsmuir,Dunsmuir,Melville/Dunsmuir,Dunsmuir,Install to Hornby St.,NO,NO,OW,Painted Lanes,Painted Lanes,EW,163.6148186,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,OW,Painted Lanes,NtoPL,"PL one side of one-way road, no upgrades since pre2009: https://www.google.com/maps/@49.2857927,-123.1198665,3a,75y,325.93h,86.5t/data=!3m7!1e1!3m5!1sRNL9vc3nj0VMOsJ2HvcBCg!2e0!5s20140501T000000!7i13312!8i6656 .",STSAT,N,PL,PL x1,Pre-2009,2006,2006, , , ,N, , , ,,,, , , , , ,, , , ,"49.28591265720932, -123.12038211164403","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11939490898949, 49.28555399477821], [-123.11957145780943, 49.28566852226023], [-123.11957553432832, 49.2856711257423], [-123.11959688878102, 49.285684576611466], [-123.119618574","{ ""type"": ""LineString"", ""coordinates"": [[-123.11939490898949, 49.28555399477821], [-123.11957145780943, 49.28566852226023], [-123.11957553432832, 49.2856711257423], [-123.11959688878102, 49.285684576611466], [-123.11961857405036, 49.28569778426458], [-12","[-123.11939490898949, 49.28555399477821], [-123.11957145780943, 49.28566852226023], [-123.11957553432832, 49.2856711257423], [-123.11959688878102, 49.285684576611466], [-123.11961857405036, 49.28569778426458], [-123.11963890026423, 49.28570965214055], [-",0,https://www.google.com/maps/place/49.28591265720932 -123.12038211164403
1134,298149,Dunbar,Dunbar,Painted Lanes,NB,Active,Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2010, , , ,403,VAN-R36,N,COMPLETE,N,No Upgrades in period,No,Y,462,N3,Install from W 26th Ave.,Dunbar,Dunbar,Dunbar,Dunbar,Install to W40th Ave,NO,NO,2W,Painted Lanes,Painted Lanes,NS,52.69710491,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",ORIG,N,PL,PL, ,2010,2010, , , ,N, , , ,,,, , , , , ,, , , ,"49.241184888591974, -123.18527332447374","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.18527097569769, 49.24142189459434], [-123.18527567324978, 49.24094788258961]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.18527097569769, 49.24142189459434], [-123.18527567324978, 49.24094788258961]] }","[-123.18527097569769, 49.24142189459434], [-123.18527567324978, 49.24094788258961]",0,https://www.google.com/maps/place/49.241184888591974 -123.18527332447374
3214,296335,Dunbar,Dunbar,Painted Lanes,NB,Active,Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2010, , , ,402,VAN-R36,N,COMPLETE,N,No Upgrades in period,No,Y,461,N3,Install from W 26th Ave.,Dunbar,Dunbar,Dunbar,Dunbar,Install to W40th Ave,NO,NO,2W,Painted Lanes,Painted Lanes,NS,105.4041093,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",ORIG,N,PL,PL, ,2010,2010, , , ,N, , , ,,,, , , , , ,, , , ,"49.244747396631084, -123.18523482093075","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.18523035788101, 49.24522145384019], [-123.18523928398048, 49.24427333942198]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.18523035788101, 49.24522145384019], [-123.18523928398048, 49.24427333942198]] }","[-123.18523035788101, 49.24522145384019], [-123.18523928398048, 49.24427333942198]",0,https://www.google.com/maps/place/49.244747396631084 -123.18523482093075
1737,296332,Dunbar,Dunbar,Painted Lanes,NB,Active,Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2010, , , ,401,VAN-R36,N,COMPLETE,N,No Upgrades in period,No,Y,460,N3,Install from W 26th Ave.,Dunbar,Dunbar,Dunbar,Dunbar,Install to W40th Ave,NO,NO,2W,Painted Lanes,Painted Lanes,NS,52.83163288,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",ORIG,N,PL,PL, ,2010,2010, , , ,N, , , ,,,, , , , , ,, , , ,"49.2407102703167, -123.18527772366085","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.18527567324978, 49.24094788258961], [-123.18527977407193, 49.24047265804379]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.18527567324978, 49.24094788258961], [-123.18527977407193, 49.24047265804379]] }","[-123.18527567324978, 49.24094788258961], [-123.18527977407193, 49.24047265804379]",0,https://www.google.com/maps/place/49.2407102703167 -123.18527772366085
911,297484,Dunbar,Dunbar,Painted Lanes,NB,Active,Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2010, , , ,400,VAN-R36,N,COMPLETE,N,No Upgrades in period,No,Y,459,N3,Install from W 26th Ave.,Dunbar,Dunbar,Dunbar,Dunbar,Install to W40th Ave,NO,NO,2W,Painted Lanes,Painted Lanes,NS,52.32701316,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",ORIG,N,PL,PL, ,2010,2010, , , ,N, , , ,,,, , , , , ,, , , ,"49.24735640700354, -123.18521124054921","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.18520896748123, 49.247591748510125], [-123.18521351361719, 49.247121065496955]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.18520896748123, 49.247591748510125], [-123.18521351361719, 49.247121065496955]] }","[-123.18520896748123, 49.247591748510125], [-123.18521351361719, 49.247121065496955]",0,https://www.google.com/maps/place/49.24735640700354 -123.18521124054921
1480,295543,Dunbar,Dunbar,Painted Lanes,NB,Active,Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2010, , , ,396,VAN-R36,N,COMPLETE,N,No Upgrades in period,No,Y,458,N3,Install from W 26th Ave.,Dunbar,Dunbar,Dunbar,Dunbar,Install to W40th Ave,NO,NO,2W,Painted Lanes,Painted Lanes,NS,34.52490889,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",ORIG,N,PL,PL, ,2010,2010, , , ,N, , , ,,,, , , , , ,, , , ,"49.23758625529151, -123.18530109132755","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.18529980909071, 49.237741532506064], [-123.18529980487192, 49.23774150642659], [-123.1853011193471, 49.23758061435581], [-123.18530241685247, 49.23743097806601]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.18529980909071, 49.237741532506064], [-123.18529980487192, 49.23774150642659], [-123.1853011193471, 49.23758061435581], [-123.18530241685247, 49.23743097806601]] }","[-123.18529980909071, 49.237741532506064], [-123.18529980487192, 49.23774150642659], [-123.1853011193471, 49.23758061435581], [-123.18530241685247, 49.23743097806601]",0,https://www.google.com/maps/place/49.23758625529151 -123.18530109132755
3045,295834,Dunbar,Dunbar,Painted Lanes,NB,Active,Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2010, , , ,393,VAN-R36,N,COMPLETE,N,No Upgrades in period,No,Y,457,N3,Install from W 26th Ave.,Dunbar,Dunbar,Dunbar,Dunbar,Install to W40th Ave,NO,NO,2W,Painted Lanes,Painted Lanes,NS,33.45561077,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",ORIG,N,PL,PL, ,2010,2010, , , ,N, , , ,,,, , , , , ,, , , ,"49.23705706394965, -123.1853050883114","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.18530403306276, 49.23720753432019], [-123.1853052169513, 49.237008803915586], [-123.18530676070031, 49.23690663606236], [-123.1853067605657, 49.23690660008156]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.18530403306276, 49.23720753432019], [-123.1853052169513, 49.237008803915586], [-123.18530676070031, 49.23690663606236], [-123.1853067605657, 49.23690660008156]] }","[-123.18530403306276, 49.23720753432019], [-123.1853052169513, 49.237008803915586], [-123.18530676070031, 49.23690663606236], [-123.1853067605657, 49.23690660008156]",0,https://www.google.com/maps/place/49.23705706394965 -123.1853050883114
1135,298151,Dunbar,Dunbar,Painted Lanes,NB,Active,Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2010, , , ,392,VAN-R36,N,COMPLETE,N,No Upgrades in period,No,Y,456,N3,Install from W 26th Ave.,Dunbar,Dunbar,Dunbar,Dunbar,Install to W40th Ave,NO,NO,2W,Painted Lanes,Painted Lanes,NS,52.09531652,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",ORIG,N,PL,PL, ,2010,2010, , , ,N, , , ,,,, , , , , ,, , , ,"49.236672295641036, -123.1853071313673","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.1853067605657, 49.23690660008156], [-123.18530750216888, 49.23643799120051]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.1853067605657, 49.23690660008156], [-123.18530750216888, 49.23643799120051]] }","[-123.1853067605657, 49.23690660008156], [-123.18530750216888, 49.23643799120051]",0,https://www.google.com/maps/place/49.236672295641036 -123.1853071313673
2366,298150,Dunbar,Dunbar,Painted Lanes,NB,Active,Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2010, , , ,391,VAN-R36,N,COMPLETE,N,No Upgrades in period,No,Y,455,N3,Install from W 26th Ave.,Dunbar,Dunbar,Dunbar,Dunbar,Install to W40th Ave,NO,NO,2W,Painted Lanes,Painted Lanes,NS,52.61767152,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",ORIG,N,PL,PL, ,2010,2010, , , ,N, , , ,,,, , , , , ,, , , ,"49.241658545256925, -123.18526903363654","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.18526709972119, 49.24189519461797], [-123.18526709138047, 49.24189516854514], [-123.18527097582893, 49.241421929675596], [-123.18527097569769, 49.24142189459434]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.18526709972119, 49.24189519461797], [-123.18526709138047, 49.24189516854514], [-123.18527097582893, 49.241421929675596], [-123.18527097569769, 49.24142189459434]] }","[-123.18526709972119, 49.24189519461797], [-123.18526709138047, 49.24189516854514], [-123.18527097582893, 49.241421929675596], [-123.18527097569769, 49.24142189459434]",0,https://www.google.com/maps/place/49.241658545256925 -123.18526903363654
1116,298094,Dunbar,Dunbar,Painted Lanes,NB,Active,Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2010, , , ,390,VAN-R36,N,COMPLETE,N,No Upgrades in period,No,Y,454,N3,Install from W 26th Ave.,Dunbar,Dunbar,Dunbar,Dunbar,Install to W40th Ave,NO,NO,2W,Painted Lanes,Painted Lanes,NS,105.4832609,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",ORIG,N,PL,PL, ,2010,2010, , , ,N, , , ,,,, , , , , ,, , , ,"49.23904968190381, -123.18529133022487","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.18528799631274, 49.23952409510438], [-123.18528962054516, 49.23935674939551], [-123.1852925767177, 49.23905006064218], [-123.18529216068114, 49.23857529924276], [-123.1852921454","{ ""type"": ""LineString"", ""coordinates"": [[-123.18528799631274, 49.23952409510438], [-123.18528962054516, 49.23935674939551], [-123.1852925767177, 49.23905006064218], [-123.18529216068114, 49.23857529924276], [-123.1852921454251, 49.238575260587645]] }","[-123.18528799631274, 49.23952409510438], [-123.18528962054516, 49.23935674939551], [-123.1852925767177, 49.23905006064218], [-123.18529216068114, 49.23857529924276], [-123.1852921454251, 49.238575260587645]",0,https://www.google.com/maps/place/49.23904968190381 -123.18529133022487
2344,298093,Dunbar,Dunbar,Painted Lanes,NB,Active,Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2010, , , ,389,VAN-R36,N,COMPLETE,N,No Upgrades in period,No,Y,453,N3,Install from W 26th Ave.,Dunbar,Dunbar,Dunbar,Dunbar,Install to W40th Ave,NO,NO,2W,Painted Lanes,Painted Lanes,NS,105.5999268,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",ORIG,N,PL,PL, ,2010,2010, , , ,N, , , ,,,, , , , , ,, , , ,"49.245696391952336, -123.18522595843605","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.18522155899109, 49.24617133006448], [-123.18523035788101, 49.24522145384019]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.18522155899109, 49.24617133006448], [-123.18523035788101, 49.24522145384019]] }","[-123.18522155899109, 49.24617133006448], [-123.18523035788101, 49.24522145384019]",0,https://www.google.com/maps/place/49.245696391952336 -123.18522595843605
527,296333,Dunbar,Dunbar,Painted Lanes,NB,Active,Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2010, , , ,388,VAN-R36,N,COMPLETE,N,No Upgrades in period,No,Y,452,N3,Install from W 26th Ave.,Dunbar,Dunbar,Dunbar,Dunbar,Install to W40th Ave,NO,NO,2W,Painted Lanes,Painted Lanes,NS,23.1345286,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",ORIG,N,PL,PL, ,2010,2010, , , ,N, , , ,,,, , , , , ,, , , ,"49.24010354568206, -123.18528316587238","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.18528221015275, 49.24020759389193], [-123.18528412159202, 49.23999949747219]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.18528221015275, 49.24020759389193], [-123.18528412159202, 49.23999949747219]] }","[-123.18528221015275, 49.24020759389193], [-123.18528412159202, 49.23999949747219]",0,https://www.google.com/maps/place/49.24010354568206 -123.18528316587238
1204,298361,Dunbar,Dunbar,Painted Lanes,NB,Active,Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2010, , , ,386,VAN-R36,N,COMPLETE,N,No Upgrades in period,No,Y,451,N3,Install from W 26th Ave.,Dunbar,Dunbar,Dunbar,Dunbar,Install to W40th Ave,NO,NO,2W,Painted Lanes,Painted Lanes,NS,52.47420255,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",ORIG,N,PL,PL, ,2010,2010, , , ,N, , , ,,,, , , , , ,, , , ,"49.24640733491593, -123.18521962441451","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.18521768983793, 49.246643339767395], [-123.18522155899109, 49.24617133006448]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.18521768983793, 49.246643339767395], [-123.18522155899109, 49.24617133006448]] }","[-123.18521768983793, 49.246643339767395], [-123.18522155899109, 49.24617133006448]",0,https://www.google.com/maps/place/49.24640733491593 -123.18521962441451
847,297271,Dunbar,Dunbar,Painted Lanes,NB,Active,Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2010, , , ,383,VAN-R36,N,COMPLETE,N,No Upgrades in period,No,Y,450,N3,Install from W 26th Ave.,Dunbar,Dunbar,Dunbar,Dunbar,Install to W40th Ave,NO,NO,2W,Painted Lanes,Painted Lanes,NS,211.7441416,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",ORIG,N,PL,PL, ,2010,2010, , , ,N, , , ,,,, , , , , ,, , , ,"49.243321028728126, -123.18525117330987","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.18523928398048, 49.24427333942198], [-123.18525111771052, 49.243320650601184], [-123.18526318330846, 49.242368719548445]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.18523928398048, 49.24427333942198], [-123.18525111771052, 49.243320650601184], [-123.18526318330846, 49.242368719548445]] }","[-123.18523928398048, 49.24427333942198], [-123.18525111771052, 49.243320650601184], [-123.18526318330846, 49.242368719548445]",0,https://www.google.com/maps/place/49.243321028728126 -123.18525117330987
3506,297270,Dunbar,Dunbar,Painted Lanes,NB,Active,Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2010, , , ,382,VAN-R36,N,COMPLETE,N,No Upgrades in period,No,Y,449,N3,Install from W 26th Ave.,Dunbar,Dunbar,Dunbar,Dunbar,Install to W40th Ave,NO,NO,2W,Painted Lanes,Painted Lanes,NS,52.64263086,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",ORIG,N,PL,PL, ,2010,2010, , , ,N, , , ,,,, , , , , ,, , , ,"49.24213195712308, -123.18526514263986","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.18526318330846, 49.242368719548445], [-123.18526318590143, 49.242368678166166], [-123.18526709972119, 49.24189519461797]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.18526318330846, 49.242368719548445], [-123.18526318590143, 49.242368678166166], [-123.18526709972119, 49.24189519461797]] }","[-123.18526318330846, 49.242368719548445], [-123.18526318590143, 49.242368678166166], [-123.18526709972119, 49.24189519461797]",0,https://www.google.com/maps/place/49.24213195712308 -123.18526514263986
