id,street,status,road_type,road_type_recode,install_year,install_type,verify_install_year,verify_install_date,verify_install_type,verify_install_comment,verify_upgrade1_year,verify_upgrade1_date,verify_upgrade1_type,verify_upgrade1_comment,verify_upgrade2_year,verify_upgrade2_date,verify_upgrade2_type,verify_upgrade2_comment,verify_misclass,no_verify_install_type,geometry_len_km,geometry_crs,geometry,install_type2,verify_final_type,verify_final_year
298021,Duchess,Active,Residential,Local,2020,Local Street,2020,,LSB,,,,,,,,,,,Local Street,0.02110828604383342,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0507 49.24093, -123.0508 49.24091, -123.0508 49.24091, -123.0508 49.24091, -123.0508 49.2409, -123.0508 49.2409, -123.0508 49.24089, -123.0508 49.24088, -123.0509 49.24088, -123.0509 49.24087, -123.0509 49.24086, -123.0509 49.24086, -123.0509 49.24085, -123.0509 49.24084, -123.051 49.24084)",LSB,,
298023,Ontario,Active,Residential,Local,1995,Local Street,1995,,LSB,,,,,,,,,,,Local Street,0.05110800080837303,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1056 49.23551, -123.1056 49.23505)",LSB,,
298027,Off Street,Active,Off-street,Off-street,1990,Protected Bike Lanes,,,,,,,,,,,,,,,0.06020410844648648,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1495 49.20645, -123.1494 49.20645, -123.1494 49.20645, -123.1493 49.20644, -123.1492 49.2064, -123.1492 49.20637, -123.1492 49.20636, -123.1492 49.20636, -123.1492 49.20632, -123.1491 49.20625, -123.1491 49.20622, -123.1491 49.20616, -123.149 49.20612, -123.149 49.20609)",,,
298028,Off Street,Active,Off-street,Off-street,2005,Protected Bike Lanes,,,,,,,,,,,,,,,0.33292413155693557,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1397 49.20107, -123.1393 49.20095, -123.1391 49.20082, -123.1379 49.2006, -123.1378 49.20058, -123.1376 49.20053, -123.1376 49.20053, -123.1368 49.20039, -123.1361 49.20028, -123.1357 49.20042, -123.1357 49.20042, -123.1355 49.20052)",,,
298036,Kerr,Active,Sec Arterial,Collector,2009,Painted Lanes,2009,,PL,"PL to PL. New lines added in 2019 with some changes to layout, same structure: https://www.google.com/maps/@49.2172013,-123.0414785,3a,75y,7.89h,55.39t/data=!3m7!1e1!3m5!1suIqRxImf2nTRazkJYpLcWQ!2e0!5s20201201T000000!7i16384!8i8192, likely Sept 2019 base",2019,19-Sep,PL,"New lines added in 2019, same structure: https://www.google.com/maps/@49.2172013,-123.0414785,3a,75y,7.89h,55.39t/data=!3m7!1e1!3m5!1suIqRxImf2nTRazkJYpLcWQ!2e0!5s20201201T000000!7i16384!8i8192, likely Sept 2019 based on work done on adjascent section in",,,,,,,0.11064226791905428,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0413 49.21916, -123.0413 49.21916, -123.0414 49.21817, -123.0414 49.21817)",PL,PL,2009
298037,Kerr,Active,Sec Arterial,Collector,2009,Painted Lanes,2009,,PL,"PL to PL. New lines added in 2019 with some changes to layout, same structure: https://www.google.com/maps/@49.2172013,-123.0414785,3a,75y,7.89h,55.39t/data=!3m7!1e1!3m5!1suIqRxImf2nTRazkJYpLcWQ!2e0!5s20201201T000000!7i16384!8i8192, likely Sept 2019 base",2019,19-Sep,PL,"New lines added in 2019, same structure: https://www.google.com/maps/@49.2172013,-123.0414785,3a,75y,7.89h,55.39t/data=!3m7!1e1!3m5!1suIqRxImf2nTRazkJYpLcWQ!2e0!5s20201201T000000!7i16384!8i8192, likely Sept 2019 based on work done on adjascent section in",,,,,,,0.03590569650119839,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0414 49.21775, -123.0414 49.21743)",PL,PL,2009
298041,Windsor,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.0250305588243408,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0834 49.25709, -123.0834 49.25717, -123.0834 49.25731)",LSB,,
298042,Windsor,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.050307967484085656,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0834 49.25922, -123.0834 49.25967)",LSB,,
298043,Windsor,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.01938493740042382,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0834 49.25831, -123.0834 49.25849)",LSB,,
298044,Windsor,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.05027776363994125,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0833 49.26103, -123.0833 49.26103, -123.0833 49.26147, -123.0833 49.26148)",LSB,,
298045,Windsor,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.27888884045764817,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0848 49.23095, -123.0851 49.23096, -123.0851 49.23282, -123.0848 49.23282, -123.0848 49.23305)",LSB,,
298047,Windsor,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.05280463404780918,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0848 49.23377, -123.0848 49.23424)",LSB,,
298048,Windsor,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.1785415340666188,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0847 49.23824, -123.0846 49.23984)",LSB,,
298051,Dumfries,Active,Residential,Local,2012,Local Street,2012,,LSB,,,,,,,,,,,Local Street,0.02592737788756567,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0734 49.2462, -123.0734 49.24597)",LSB,,
298055,E 31st Ave,Active,Residential,Local,2009,Local Street,2009,,LSB,,,,,,,,,,,Local Street,0.014048005538455827,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0846 49.24252, -123.0844 49.24252)",LSB,,
298056,E 30th Ave,Active,Residential,Local,2009,Local Street,2009,,LSB,,,,,,,,,,,Local Street,0.04959863087747364,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1007 49.24327, -123.1 49.24326)",LSB,,
298057,Quebec,Active,Sec Arterial,Collector,2009,Painted Lanes,2009,,PL,"Installed 2009, no upgrades since them, painted lane, one side of road (going north). Painted few times over the years but no changes to design or layout: https://www.google.com/maps/@49.2743676,-123.10174,3a,75y,340.35h,81.62t/data=!3m6!1e1!3m4!1sTSY00G",,,,,,,,,,,0.2049260804812745,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1019 49.27495, -123.1018 49.27445, -123.1017 49.27403, -123.1017 49.27373, -123.1017 49.27312)",PL,PL,2009
298059,Rupert,Active,Sec Arterial,Collector,2009,Painted Lanes,2009,,PL,"new paint markers added in 2018, but remains bike lane, no major upgrades since 2018. checked both north and south of E22Ave. https://www.google.com/maps/@49.2508852,-123.0337664,3a,75y,174.47h,65.34t/data=!3m7!1e1!3m5!1sUht4SxAgvLE3f81gxwzX8w!2e0!5s2018",2018,,PL,"Added new paint markers in 2018, not major, same design, just new lines: https://www.google.com/maps/@49.2508852,-123.0337664,3a,75y,170.41h,65.05t/data=!3m7!1e1!3m5!1sUht4SxAgvLE3f81gxwzX8w!2e0!5s20180701T000000!7i16384!8i8209",,,,,,,0.07569204430541339,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0338 49.253, -123.0338 49.25274, -123.0338 49.25232)",PL,PL,2009
298061,Valley Drive,Active,Residential,Local,2008,Local Street,2008,,LSB,,,,,,,,,,,Local Street,0.016836402170639635,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1646 49.25705, -123.1645 49.25691)",LSB,,
298062,Valley Drive,Active,Residential,Local,2008,Local Street,2008,,LSB,,,,,,,,,,,Local Street,0.060517419529870616,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1596 49.25027, -123.1593 49.24978)",LSB,,
298063,Valley Drive,Active,Residential,Local,2008,Local Street,2008,,LSB,,,,,,,,,,,Local Street,0.06302446230096866,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1593 49.24978, -123.1589 49.24926, -123.1589 49.24926)",LSB,,
298064,Off Street,Active,Off-street,Off-street,2009,Protected Bike Lanes,,,,,,,,,,,,,,,0.07243246581213307,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0931 49.26679, -123.0941 49.2668)",,,
298065,Kerr,Active,Sec Arterial,Collector,2009,Painted Lanes,2009,,PL,"PL both sides, parking adjascent, no apparent upgrades: https://www.google.com/maps/@49.2227551,-123.0411544,3a,90y,360.08h,62.23t/data=!3m7!1e1!3m5!1s-tFODsEMKw42KjAnLSxgeQ!2e0!5s20181001T000000!7i16384!8i8192 . Install occurred between Jul 2009 and Aug",,,,,,,,,,,0.024559733665709755,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0411 49.22317, -123.0411 49.22295)",PL,PL,2009
298066,Kerr,Active,Sec Arterial,Collector,2009,Painted Lanes,2009,,PL,"PL both sides, parking adjascent, no apparent upgrades: https://www.google.com/maps/@49.2227551,-123.0411544,3a,90y,360.08h,62.23t/data=!3m7!1e1!3m5!1s-tFODsEMKw42KjAnLSxgeQ!2e0!5s20181001T000000!7i16384!8i8192 . Install occurred between Jul 2009 and Aug",,,,,,,,,,,0.037023568468317135,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0412 49.22206, -123.0412 49.22206, -123.0412 49.22172)",PL,PL,2009
298067,Kerr,Active,Sec Arterial,Collector,2009,Painted Lanes,2009,,PL,"PL both sides, parking adjascent, no apparent upgrades: https://www.google.com/maps/@49.2227551,-123.0411544,3a,90y,360.08h,62.23t/data=!3m7!1e1!3m5!1s-tFODsEMKw42KjAnLSxgeQ!2e0!5s20181001T000000!7i16384!8i8192 . Install occurred between Jul 2009 and Aug",,,,,,,,,,,0.1159756711118351,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0412 49.22172, -123.0412 49.22172, -123.0412 49.22162, -123.0412 49.22116, -123.0413 49.22068)",PL,PL,2009
298071,Off Street,Active,Off-street,Off-street,1990,Protected Bike Lanes,,,,,,,,,,,,,,,0.15770636069879249,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.2117 49.27534, -123.2121 49.27544, -123.2127 49.27557, -123.2129 49.27564, -123.2131 49.27572, -123.2133 49.27582, -123.2135 49.2759, -123.2135 49.2759, -123.2137 49.27596)",,,
298072,Off Street,Active,Off-street,Off-street,1990,Protected Bike Lanes,,,,,,,,,,,,,,,0.061010135972144185,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.2151 49.27599, -123.2151 49.27604, -123.2151 49.27623, -123.2155 49.2764)",,,
298076,W 8th Ave,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.03291789791832533,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1932 49.26534, -123.1933 49.26532, -123.1933 49.26529, -123.1934 49.26526, -123.1934 49.26522, -123.1934 49.26519, -123.1935 49.26515, -123.1935 49.26511, -123.1935 49.26511)",LSB,,
298081,Ontario,Active,Residential,Local,1995,Local Street,1995,,LSB,,,,,,,,,,,Local Street,0.3087806194401247,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1052 49.24335, -123.1054 49.24057, -123.1054 49.24057)",LSB,,
298082,Ontario,Active,Residential,Local,1995,Local Street,1995,,LSB,,,,,,,,,,,Local Street,0.04343134716744494,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1051 49.24685, -123.1051 49.24685, -123.1051 49.24646)",LSB,,
298083,Ontario,Active,Residential,Local,1995,Local Street,1995,,LSB,,,,,,,,,,,Local Street,0.13233396423399493,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1052 49.24454, -123.1052 49.24388, -123.1052 49.24335)",LSB,,
298089,Angus Drive,Active,Residential,Local,1996,Local Street,1996,,LSB,,,,,,,,,,,Local Street,0.22927777506938865,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1461 49.24752, -123.1461 49.24752, -123.1461 49.24749, -123.1461 49.24746, -123.1462 49.24742, -123.1462 49.24742, -123.1462 49.24742, -123.1462 49.24739, -123.1462 49.24735, -123.1461 49.24732, -123.1461 49.24728, -123.1461 49.24725, -123.1461 49.24722, -123.1461 49.24722, -123.1461 49.24718, -123.1461 49.24715, -123.1461 49.24711, -123.1461 49.24708, -123.1461 49.24704, -123.1461 49.24704, -123.1461 49.24701, -123.1461 49.24698, -123.1461 49.24696, -123.1461 49.24694, -123.1461 49.24691, -123.146 49.24688, -123.146 49.24684, -123.146 49.24681, -123.146 49.24678, -123.146 49.24678, -123.146 49.24677, -123.146 49.24674, -123.146 49.24671, -123.1459 49.24668, -123.1459 49.24666, -123.1459 49.24665, -123.1459 49.24662, -123.1459 49.24658, -123.1459 49.24655, -123.1458 49.24652, -123.1458 49.24652, -123.1458 49.24651, -123.1458 49.24648, -123.1458 49.24644, -123.1458 49.24644, -123.1458 49.2464, -123.1457 49.24636, -123.1457 49.24632, -123.1457 49.24627, -123.1457 49.24623, -123.1456 49.24619, -123.1456 49.24617, -123.1456 49.24615, -123.1456 49.2461, -123.1456 49.24608, -123.1456 49.24606, -123.1456 49.24602, -123.1456 49.24601, -123.1455 49.24597, -123.1455 49.24593, -123.1455 49.24588, -123.1455 49.24588, -123.1455 49.24584, -123.1455 49.2458, -123.1455 49.24577, -123.1455 49.24575, -123.1455 49.24571, -123.1455 49.24569, -123.1455 49.24566, -123.1454 49.24562, -123.1454 49.2456, -123.1454 49.24557, -123.1454 49.24556, -123.1454 49.24553)",LSB,,
298091,Adera,Active,Residential,Local,1996,Local Street,1996,,LSB,,,,,,,,,,,Local Street,0.05041429019901408,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1435 49.21274, -123.1435 49.21301, -123.1435 49.2132)",LSB,,
298094,Dunbar,Active,Arterial,Arterial,2010,Painted Lanes,2010,,PL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",,,,,,,,,,,0.10550694807801919,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1853 49.23952, -123.1853 49.23936, -123.1853 49.23905, -123.1853 49.23858, -123.1853 49.23858)",PL,PL,2010
298101,Grandview Hwy North,Active,Sec Arterial,Collector,2009,Painted Lanes,2009,April-Aug 2009,PL,"PL both sides, no upgrades since: https://www.google.com/maps/@49.2643801,-123.0717243,3a,75y,313.81h,85.12t/data=!3m7!1e1!3m5!1sblhYImOiqoyqo87tafAxkw!2e0!5s20120601T000000!7i13312!8i6656 . Seen completed between April and Aug 2009 (google earth, 342 N",,,,,,,,,,,0.0598087236883653,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0711 49.2642, -123.0704 49.26395)",PL,PL,2009
298102,Grandview Hwy North,Active,Sec Arterial,Collector,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.379966522388244,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0548 49.25817, -123.053 49.25818, -123.0514 49.25819, -123.0508 49.2582, -123.0496 49.25839)",LSB,,
298103,Grandview Hwy North,Active,Sec Arterial,Collector,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.08485725414727777,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0601 49.25988, -123.0591 49.25948)",LSB,,
298107,Slocan,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.05030915896589974,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0495 49.26667, -123.0495 49.26622)",LSB,,
298109,W 14th Ave,Active,Residential,Local,2017,Local Street,2017,,LSB,,,,,,,,,,,Local Street,0.17412867067482263,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1244 49.25868, -123.1268 49.25872)",LSB,,
298111,W 14th Ave,Active,Residential,Local,2017,Local Street,2017,,LSB,,,,,,,,,,,Local Street,0.10836362263408135,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1096 49.25865, -123.1111 49.25867)",LSB,,
298113,Rupert,Active,Sec Arterial,Collector,2009,Painted Lanes,2009,,PL,"new paint markers added in 2018, but remains bike lane, no major upgrades since 2018. checked both north and south of E22Ave. https://www.google.com/maps/@49.2508852,-123.0337664,3a,75y,174.47h,65.34t/data=!3m7!1e1!3m5!1sUht4SxAgvLE3f81gxwzX8w!2e0!5s2018",2018,,PL,"Added new paint markers in 2018, not major, same design, just new lines: https://www.google.com/maps/@49.2508852,-123.0337664,3a,75y,170.41h,65.05t/data=!3m7!1e1!3m5!1sUht4SxAgvLE3f81gxwzX8w!2e0!5s20180701T000000!7i16384!8i8206",,,,,,,0.10427104815733718,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0338 49.2506, -123.0338 49.24966)",PL,PL,2009
298116,W 42nd Ave,Active,Residential,Local,2009,Local Street,2009,,LSB,,,,,,,,,,,Local Street,0.13333785619986271,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1063 49.23225, -123.1063 49.23225, -123.1082 49.23228)",LSB,,
298117,Quebec,Active,Arterial,Arterial,2013,Protected Bike Lanes,2009,,PL,"PL both sides: https://www.google.com/maps/@49.2764539,-123.1024607,3a,90y,260.21h,63.1t/data=!3m7!1e1!3m5!1sg7SHHJaXJTLy9VF8qO2nGQ!2e0!5s20110901T000000!7i13312!8i6656 . PL added between April 2009 and Sep 2011, will go with ORIG yr",2013,13-Sep,PBL,"PBL  1way, both sides, section of intersction has PBBL but later turns into PBL, not to be confused with PBL & PBBL design. Same as other quebec Ave installations: https://web.archive.org/web/20150606015711/https://vancouver.ca/files/cov/adanac-bikeway-c",,,,,,,0.0462152101845696,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1023 49.2766, -123.1024 49.27656, -123.1025 49.27648, -123.1028 49.27634)",PBL,PBL,2013
298123,W 37th Ave,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.04864008897671921,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1092 49.23728, -123.1092 49.23728, -123.1092 49.23727, -123.1099 49.23722)",LSB,,
298124,W 37th Ave,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.013995168401101899,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1117 49.23707, -123.1119 49.23706)",LSB,,
298133,W 4th Ave,Active,Arterial,Arterial,2006,Painted Lanes,2006,2006/Pre-2007,PL,https://council.vancouver.ca/20050118/tt3.htm,,,,No evidence of upgrade on google maps street view since 2009,,,,,,,0.02948951452237716,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.2029 49.26826, -123.2032 49.2683, -123.2033 49.26832)",PL,PL,2006
298136,Quebec,Active,Arterial,Arterial,2013,Protected Bike Lanes,2009,,PL,"PL present Dec 2009 :https://www.google.com/maps/@49.2768875,-123.1021235,3a,75y,341.54h,90.08t/data=!3m7!1e1!3m5!1sg6BWGHepxFVi8MWL384UGg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dg6BWGHepxFVi8MWL384UGg%26cb_client",2013,13-Sep,PBL,"PBL-1 both sides of street: https://www.google.com/maps/@49.2766405,-123.1022426,3a,15.1y,15.7h,86.34t/data=!3m6!1e1!3m4!1sgI9hyk-PjTqIDnGwIipiuA!2e0!7i16384!8i8192 Installed 2013, majority of work scheduled for completion in 2013: https://webcache.googl",,,,,,,0.020264181408478264,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1021 49.27699, -123.1021 49.27681)",PBL,PBL,2013
298138,W 42nd Ave,Active,Residential,Local,2009,Local Street,2009,,LSB,,,,,,,,,,,Local Street,0.062311461440564764,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1154 49.23251, -123.1154 49.23251, -123.1162 49.23254)",LSB,,
298143,Windermere,Active,Residential,Local,2009,Local Street,2009,,LSB,,,,,,,,,,,Local Street,0.10309100166817048,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0362 49.28113, -123.0362 49.28113, -123.0362 49.28109, -123.0362 49.2802)",LSB,,
298146,Pender,Active,Arterial,Arterial,2003,Shared Lanes,,,,,,,,,,,,,,,0.11447097905384705,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.129 49.29005, -123.1294 49.29017, -123.1305 49.29048)",SR,,
298148,Off Street,Active,Off-street,Off-street,2003,Protected Bike Lanes,,,,,,,,,,,,,,,0.11064444095596795,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0614 49.2604, -123.0601 49.25988)",,,
298149,Dunbar,Active,Arterial,Arterial,2010,Painted Lanes,2010,,PL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",,,,,,,,,,,0.05270891605710684,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1853 49.24142, -123.1853 49.24095)",PL,PL,2010
298151,Dunbar,Active,Arterial,Arterial,2010,Painted Lanes,2010,,PL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",,,,,,,,,,,0.05210703975936878,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1853 49.23691, -123.1853 49.23644)",PL,PL,2010
298154,W King Edward,Active,Arterial,Arterial,2015,Painted Lanes,2015,15-Aug,PL,"August 2015 - Arbutus Ridge - West King Edward Avenue Road Improvement Project - August 7th 2015, Quesnel Dr to Granville St. https://dailyhive.com/vancouver/vancouver-summer-road-closures-2015",,,,Spring 2023 map shows its still a bike lane throughout the entire route: https://vancouver.ca/files/cov/map-cycling-vancouver.pdf,,,,,,,0.1418714635325502,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1696 49.249, -123.171 49.24974, -123.171 49.24975, -123.171 49.24976, -123.171 49.24977, -123.1711 49.24978, -123.1711 49.2498, -123.1711 49.24981, -123.1711 49.24982)",PL,PL,2015
298155,W 3rd Ave,Active,Residential,Local,1990,Local Street,1990,,LSB,,,,,,,,,,,Local Street,0.22073322528464717,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1876 49.26955, -123.1906 49.2696)",LSB,,
298157,Eddington Drive,Active,Residential,Local,2008,Local Street,2008,,LSB,,,,,,,,,,,Local Street,0.17464472537047912,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1548 49.24696, -123.1556 49.24697, -123.1556 49.24697, -123.1557 49.24698, -123.156 49.24696, -123.1563 49.24693, -123.1565 49.24689, -123.1567 49.24687, -123.1568 49.24683, -123.157 49.24679, -123.157 49.24677, -123.1571 49.24676, -123.1571 49.24676)",LSB,,
298158,Eddington Drive,Active,Residential,Local,2008,Local Street,2008,,LSB,,,,,,,,,,,Local Street,0.06203768609971063,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1605 49.24519, -123.1606 49.24518, -123.1606 49.24517, -123.1607 49.24516, -123.1607 49.24515, -123.1608 49.24514, -123.1609 49.24513, -123.1609 49.24512, -123.161 49.24512, -123.161 49.24511, -123.1611 49.24511, -123.1611 49.2451, -123.1611 49.2451, -123.1612 49.2451, -123.1612 49.2451, -123.1613 49.24509, -123.1613 49.24508)",LSB,,
